out	species	is_representative	representative_out	ani_to_representative	reuse_eligible
Candidozyma_auris_120-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_120660	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_121-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_122-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_123-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_124-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_125-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_126-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_127-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_128-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_128594	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_129-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_13-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_130-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_131-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_131378	Candidozyma auris	False	Candidozyma_auris_455079	99.62	True
Candidozyma_auris_132-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_132716	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_133-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_134-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_134489	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_135-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_136-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_137-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_137110	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_138-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_139-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_139148	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_14-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_140-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_141-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_141549	Candidozyma auris	False	Candidozyma_auris_455079	99.62	True
Candidozyma_auris_142-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_142422	Candidozyma auris	False	Candidozyma_auris_455079	99.62	True
Candidozyma_auris_142423	Candidozyma auris	False	Candidozyma_auris_455079	99.62	True
Candidozyma_auris_143-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_143014	Candidozyma auris	False	Candidozyma_auris_455079	99.62	True
Candidozyma_auris_144-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_144967	Candidozyma auris	False	Candidozyma_auris_455079	99.62	True
Candidozyma_auris_145-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_145048	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_146233	Candidozyma auris	False	Candidozyma_auris_455079	99.62	True
Candidozyma_auris_146587	Candidozyma auris	False	Candidozyma_auris_455079	99.62	True
Candidozyma_auris_148495	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_148841	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_148918	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_15	Candidozyma auris	False	Candidozyma_auris_455079	99.39	True
Candidozyma_auris_15-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_150286	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_151845	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_151970	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_152418	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_152419	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_154513	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_154514	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_154705	Candidozyma auris	False	Candidozyma_auris_455079	99.62	True
Candidozyma_auris_158004	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_158005	Candidozyma auris	False	Candidozyma_auris_455079	99.62	True
Candidozyma_auris_158006	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_159-CS	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_16-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_17-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_18-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_19-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_2-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_20	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-1498	Candidozyma auris	False	Candidozyma_auris_455079	98.53	False
Candidozyma_auris_20-15	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_20-16	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-17	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-19	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-20	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-21	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-22	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-23	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-25	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-26	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-27	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-28	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-32	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-34	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_20-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_202_1-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_204	Candidozyma auris	False	Candidozyma_auris_455079	99.62	True
Candidozyma_auris_208	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_21	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_21-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_214	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_22-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_23-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_24-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_25-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_25SCPH029174	Candidozyma auris	False	Candidozyma_auris_455079	99.58	True
Candidozyma_auris_26-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_27-CA	Candidozyma auris	False	Candidozyma_auris_455079		False
Candidozyma_auris_28	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_28-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_288	Candidozyma auris	False	Candidozyma_auris_455079	99.95	True
Candidozyma_auris_29-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_3-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_30-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_31-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_32-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_33-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_34-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_35-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_36-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_367	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_37-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_37-CS	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_38-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_39-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_394-1	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_394-2	Candidozyma auris	False	Candidozyma_auris_455079	99.96	True
Candidozyma_auris_394-3	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_4-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_40-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_41-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_42-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_43-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_44-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_44-CS	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_45-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_455051	Candidozyma auris	False	Candidozyma_auris_455079	100.0	True
Candidozyma_auris_455060	Candidozyma auris	False	Candidozyma_auris_455079	100.0	True
Candidozyma_auris_455079	Candidozyma auris	True	Candidozyma_auris_455079	100.0	False
Candidozyma_auris_456999	Candidozyma auris	False	Candidozyma_auris_455079	100.0	True
Candidozyma_auris_46-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_47-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_470140	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_48-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_49-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_5-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_51-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_52-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_53-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_54-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_55-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_56-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_58-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_59-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_6-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_60-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_61-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_62-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_63-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.96	True
Candidozyma_auris_64-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_65-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_66-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_6684	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_67-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_68-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_7-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_70-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_72-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_73-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_74-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_75-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_76-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_77-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_78-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_79-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_8-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_80-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_81-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_82-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_83-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_84-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.96	True
Candidozyma_auris_87-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_89-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_8H	Candidozyma auris	False	Candidozyma_auris_455079	98.5	False
Candidozyma_auris_9-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_90-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_91-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_93-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_94-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_95-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_96-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_97-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_98-CA_1	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_99-CA	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_A1	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_A1M2289	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_A2M2353	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_A3M2442	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_AR0383	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_AR0387	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_ATCC_MYA_5000	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_ATCC_MYA_5002	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_ATCC_MYA_5003	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_B11103	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_B11205	Candidozyma auris	False	Candidozyma_auris_455079	100.0	True
Candidozyma_auris_B11220	Candidozyma auris	False	Candidozyma_auris_455079	99.32	True
Candidozyma_auris_B11221	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_B11243	Candidozyma auris	False	Candidozyma_auris_455079	98.48	False
Candidozyma_auris_B11244	Candidozyma auris	False	Candidozyma_auris_455079	98.47	False
Candidozyma_auris_B11245	Candidozyma auris	False	Candidozyma_auris_455079	98.4	False
Candidozyma_auris_B11809	Candidozyma auris	False	Candidozyma_auris_455079	99.36	True
Candidozyma_auris_B11891	Candidozyma auris	False	Candidozyma_auris_455079	98.49	False
Candidozyma_auris_B12037	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_B12043	Candidozyma auris	False	Candidozyma_auris_455079	99.36	True
Candidozyma_auris_B12342	Candidozyma auris	False	Candidozyma_auris_455079	98.45	False
Candidozyma_auris_B12631	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_B13463	Candidozyma auris	False	Candidozyma_auris_455079	99.36	True
Candidozyma_auris_B13916	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_B17721	Candidozyma auris	False	Candidozyma_auris_455079	99.62	True
Candidozyma_auris_B1M2291	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_B2M2195	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_B3M2518	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_B8441	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_BA01	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_BJCA001	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_BJCA002	Candidozyma auris	False	Candidozyma_auris_455079	99.59	True
Candidozyma_auris_BJCA003	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_C1M2287	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_C2M2283	Candidozyma auris	False	Candidozyma_auris_455079	99.95	True
Candidozyma_auris_C3M2302	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_C4M2322	Candidozyma auris	False	Candidozyma_auris_455079	99.98	True
Candidozyma_auris_C5M2285	Candidozyma auris	False	Candidozyma_auris_455079	98.42	False
Candidozyma_auris_C6M2518	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_C7M2513	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_C8M2516	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_C9M2268	Candidozyma auris	False	Candidozyma_auris_455079	99.97	True
Candidozyma_auris_CA-AM1	Candidozyma auris	False	Candidozyma_auris_455079	100.0	True
Candidozyma_auris_CA01	Candidozyma auris	False	Candidozyma_auris_455079	100.0	True
Candidozyma_auris_CA10LBN	Candidozyma auris	False	Candidozyma_auris_455079	100.0	True
Candidozyma_auris_CA11LBN	Candidozyma auris	False	Candidozyma_auris_455079	100.0	True
Candidozyma_auris_CA12LBN	Candidozyma auris	False	Candidozyma_auris_455079	100.0	True
Candidozyma_auris_CA13LBN	Candidozyma auris	False	Candidozyma_auris_455079	100.0	True
Candidozyma_auris_CA14LBN	Candidozyma auris	False	Candidozyma_auris_455079	100.0	True
Candidozyma_auris_CA15LBN	Candidozyma auris	False	Candidozyma_auris_455079	99.99	True
Candidozyma_auris_CA16LBN	Candidozyma auris	False	Candidozyma_auris_455079	100.0	True
