query_asmid	query_species_in	rank	ref_asmid	ref_species	ref_genus	ref_family	ref_order	ref_class	ref_subclass	ref_phylum	ref_subphylum	ani_pct	mash_pval	shared_hashes	significant
GCA_057558045.1_FM_MARS-82.9_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	6	GCA_057558165.1_FM_MARS-9.1_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura						Ascomycota		98.7605	0	6271/10000	True
GCA_057558045.1_FM_MARS-82.9_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	7	GCA_057558275.1_FM_MARS-19.38_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura						Ascomycota		98.6801	0	6102/10000	True
GCA_057558045.1_FM_MARS-82.9_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	8	GCA_001599015.1_JCM_9580_assembly_v001	Apiotrichum domesticum	Apiotrichum	Trichosporonaceae	Trichosporonales	Tremellomycetes		Basidiomycota		66.0414	2.60819e-09	4/10000	True
GCA_057558045.1_FM_MARS-82.9_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	9	GCA_003012115.1_Spicellum_roseum_DAOM209012_SROSE_contigs	Trichothecium sympodiale	Trichothecium		Hypocreales	Sordariomycetes		Ascomycota		66.0414	3.50733e-09	4/10000	True
GCA_057558045.1_FM_MARS-82.9_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	10	GCA_003012195.1_Spicellum_ovalisporum_DAOM186447_SOVAL_contigs	Trichothecium ovalisporum	Trichothecium		Hypocreales	Sordariomycetes		Ascomycota		66.0414	3.38723e-09	4/10000	True
GCA_057558165.1_FM_MARS-9.1_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	1	GCA_057558075.1_FM_MARS-17.30_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura						Ascomycota		99.1871	0	7287/10000	True
GCA_057558165.1_FM_MARS-9.1_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	2	GCA_057558275.1_FM_MARS-19.38_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura						Ascomycota		98.9559	0	6710/10000	True
GCA_057558165.1_FM_MARS-9.1_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	3	GCA_057558295.1_FM_MARS-14.71_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura						Ascomycota		98.8366	0	6437/10000	True
GCA_057558165.1_FM_MARS-9.1_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	4	GCA_057558195.1_FM_MARS-52.25_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura						Ascomycota		98.8062	0	6370/10000	True
GCA_057558165.1_FM_MARS-9.1_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	5	GCA_057558045.1_FM_MARS-82.9_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura						Ascomycota		98.7605	0	6271/10000	True
GCA_057558165.1_FM_MARS-9.1_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	6	GCA_057558155.1_FM_MARS-55.28_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura						Ascomycota		98.6479	0	6036/10000	True
GCA_057558165.1_FM_MARS-9.1_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	7	GCA_057558035.1_FM_MARS-62.17_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura						Ascomycota		98.1911	0	5197/10000	True
GCA_057558165.1_FM_MARS-9.1_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	8	GCA_020891255.1_Epvsp_1.0	Entomortierella parvispora	Entomortierella	Mortierellaceae	Mortierellales	Mortierellomycetes		Mortierellomycota		64.6720	4.7439e-07	3/10000	True
GCA_057558165.1_FM_MARS-9.1_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	9	GCA_024195555.1_ASM2419555v1	Aureobasidium sp. EXF-12298	Aureobasidium	Saccotheciaceae	Dothideales	Dothideomycetes		Ascomycota		64.6720	5.39993e-07	3/10000	True
GCA_057558165.1_FM_MARS-9.1_MAG_AntObs_1.0	Ascomycota sp. Antarctolithica obscura	10	GCA_027575625.1_UCR_CoemS17_1.0	Coemansia sp. S17	Coemansia	Kickxellaceae	Kickxellales	Kickxellomycetes		Kickxellomycota		64.6720	3.52549e-07	3/10000	True
GCA_029299965.1_ASM2929996v1	Aspergillaceae sp.	1	GCF_028827035.1_ASM2882703v1	Penicillium chrysogenum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		96.9763	0	3605/10000	True
GCA_029299965.1_ASM2929996v1	Aspergillaceae sp.	2	GCA_056247635.1_ASM5624763v1	Penicillium chrysogenum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		96.9372	0	3565/10000	True
GCA_029299965.1_ASM2929996v1	Aspergillaceae sp.	3	GCA_015586035.1_ASM1558603v1	Penicillium griseoroseum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		96.9254	0	3553/10000	True
GCA_029299965.1_ASM2929996v1	Aspergillaceae sp.	4	GCA_015585765.1_ASM1558576v1	Penicillium dipodomyicola	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		96.9214	0	3549/10000	True
GCA_029299965.1_ASM2929996v1	Aspergillaceae sp.	5	GCA_015585785.1_ASM1558578v1	Penicillium dipodomyicola	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		96.9204	0	3548/10000	True
GCA_029299965.1_ASM2929996v1	Aspergillaceae sp.	6	GCA_015586365.1_ASM1558636v1	Penicillium chrysogenum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		96.9204	0	3548/10000	True
GCA_029299965.1_ASM2929996v1	Aspergillaceae sp.	7	GCA_028828955.1_ASM2882895v1	Penicillium chrysogenum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		96.8411	0	3469/10000	True
GCA_029299965.1_ASM2929996v1	Aspergillaceae sp.	8	GCA_056320565.1_ASM5632056v1	Penicillium chrysogenum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		96.7959	0	3425/10000	True
GCA_029299965.1_ASM2929996v1	Aspergillaceae sp.	9	GCA_047663515.1_ASM4766351v1	Penicillium sp. INA 01369	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		96.7625	0	3393/10000	True
GCA_029299965.1_ASM2929996v1	Aspergillaceae sp.	10	GCA_028827015.1_ASM2882701v1	Penicillium chrysogenum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		96.7320	0	3364/10000	True
GCA_003004485.1_ASM300448v1	Aspergillaceae sp. MA 6039	1	GCA_003004525.2_ASM300452v2	Aspergillus sp. MA 6038	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		97.0454	0	3677/10000	True
GCA_003004485.1_ASM300448v1	Aspergillaceae sp. MA 6039	2	GCA_963379335.1_SRR14198834_bin.1_MetaWRAP_v1.2.1_MAG	Aspergillus sp.	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		94.8528	0	2043/10000	True
GCA_003004485.1_ASM300448v1	Aspergillaceae sp. MA 6039	3	GCA_056320585.1_ASM5632058v1	Aspergillus vitricola	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		86.7312	0	318/10000	True
GCA_003004485.1_ASM300448v1	Aspergillaceae sp. MA 6039	4	GCA_056321165.1_ASM5632116v1	Aspergillus vitricola	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		86.4928	0	302/10000	True
GCA_003004485.1_ASM300448v1	Aspergillaceae sp. MA 6039	5	GCA_003138005.1_ASM313800v1	Aspergillus sp. MA 6041	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		83.9802	0	176/10000	True
GCA_003004485.1_ASM300448v1	Aspergillaceae sp. MA 6039	6	GCA_056320525.1_ASM5632052v1	Aspergillus destruens	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		78.9886	4.57837e-181	61/10000	True
GCA_003004485.1_ASM300448v1	Aspergillaceae sp. MA 6039	7	GCA_056320545.1_ASM5632054v1	Aspergillus magnivesiculatus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.9511	2.23755e-139	49/10000	True
GCA_003004485.1_ASM300448v1	Aspergillaceae sp. MA 6039	8	GCA_056321185.1_ASM5632118v1	Aspergillus destruens	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.8534	9.63935e-131	48/10000	True
GCA_003004485.1_ASM300448v1	Aspergillaceae sp. MA 6039	9	GCA_059737185.1_Amag_NBRC_116037_1.0	Aspergillus magnivesiculatus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.7536	9.41837e-133	47/10000	True
GCA_003004485.1_ASM300448v1	Aspergillaceae sp. MA 6039	10	GCA_059737245.1_Acla_NBRC116038_1.0	Aspergillus clavatophorus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.1061	1.95903e-113	41/10000	True
GCA_020744175.1_Olipa1	Auriculariales sp. MPI-PUGE-AT-0066	1	GCA_019190125.1_ASM1919012v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		68.7048	6.71561e-15	7/10000	True
GCA_020744175.1_Olipa1	Auriculariales sp. MPI-PUGE-AT-0066	2	GCA_019190145.1_ASM1919014v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		68.7048	6.71259e-15	7/10000	True
GCA_020744175.1_Olipa1	Auriculariales sp. MPI-PUGE-AT-0066	3	GCA_019805405.1_ASM1980540v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		68.7048	6.44854e-15	7/10000	True
GCA_020744175.1_Olipa1	Auriculariales sp. MPI-PUGE-AT-0066	4	GCA_021654155.1_ASM2165415v1	Rhodotorula sp. CC01	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		68.7048	6.55372e-15	7/10000	True
GCA_020744175.1_Olipa1	Auriculariales sp. MPI-PUGE-AT-0066	5	GCA_024748845.1_ASM2474884v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		68.7048	7.28085e-15	7/10000	True
GCA_020744175.1_Olipa1	Auriculariales sp. MPI-PUGE-AT-0066	6	GCA_025502745.1_ASM2550274v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		68.7048	6.39523e-15	7/10000	True
GCA_020744175.1_Olipa1	Auriculariales sp. MPI-PUGE-AT-0066	7	GCA_036320835.1_ASM3632083v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		68.7048	4.87924e-15	7/10000	True
GCA_020744175.1_Olipa1	Auriculariales sp. MPI-PUGE-AT-0066	8	GCA_037040695.1_ASM3704069v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		68.7048	6.08364e-15	7/10000	True
GCA_020744175.1_Olipa1	Auriculariales sp. MPI-PUGE-AT-0066	9	GCA_045933405.1_ASM4593340v1	Tilletia fusca	Tilletia	Tilletiaceae	Tilletiales	Exobasidiomycetes		Basidiomycota		68.7048	3.62225e-14	7/10000	True
GCA_020744175.1_Olipa1	Auriculariales sp. MPI-PUGE-AT-0066	10	GCA_050916435.1_ASM5091643v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		68.7048	6.63597e-15	7/10000	True
GCA_964254815.1_public_SRR14722098_metabat2_bin.9	Baeomycetales sp.	1	GCA_964257415.1_public_SRR14721959_metabat2_bin.2	Ionaspis lacustris	Ionaspis	Hymeneliaceae	Hymeneliales	Lecanoromycetes		Ascomycota		86.6433	0	312/10000	True
GCA_964254815.1_public_SRR14722098_metabat2_bin.9	Baeomycetales sp.	2	GCA_964255285.1_public_SRR14722125_metabat2_bin.9	Ionaspis alba	Ionaspis	Hymeneliaceae	Hymeneliales	Lecanoromycetes		Ascomycota		69.3402	8.61284e-19	8/10000	True
GCA_964254815.1_public_SRR14722098_metabat2_bin.9	Baeomycetales sp.	3	GCA_004761995.1_ASM476199v1	Elsinoe australis	Elsinoe	Elsinoaceae	Myriangiales	Dothideomycetes		Ascomycota		67.9713	3.18131e-13	6/10000	True
GCA_964254815.1_public_SRR14722098_metabat2_bin.9	Baeomycetales sp.	4	GCA_018290055.1_OCU_Amel_CBS105.22_alt	Aureobasidium melanogenum	Aureobasidium	Saccotheciaceae	Dothideales	Dothideomycetes		Ascomycota		67.9713	2.29922e-13	6/10000	True
GCA_964254815.1_public_SRR14722098_metabat2_bin.9	Baeomycetales sp.	5	GCA_030512285.1_Cernew1	Cercophora newfieldiana	Cercophora	Lasiosphaeriaceae	Sordariales	Sordariomycetes		Ascomycota		67.9713	7.35973e-13	6/10000	True
GCA_964254815.1_public_SRR14722098_metabat2_bin.9	Baeomycetales sp.	6	GCA_003574545.1_ASM357454v1	Aureobasidium pullulans	Aureobasidium	Saccotheciaceae	Dothideales	Dothideomycetes		Ascomycota		67.1035	9.08512e-11	5/10000	True
GCA_964254815.1_public_SRR14722098_metabat2_bin.9	Baeomycetales sp.	7	GCA_004761955.1_ASM476195v1	Elsinoe australis	Elsinoe	Elsinoaceae	Myriangiales	Dothideomycetes		Ascomycota		67.1035	7.24167e-11	5/10000	True
GCA_964254815.1_public_SRR14722098_metabat2_bin.9	Baeomycetales sp.	8	GCA_004761985.1_ASM476198v1	Elsinoe australis	Elsinoe	Elsinoaceae	Myriangiales	Dothideomycetes		Ascomycota		67.1035	7.22504e-11	5/10000	True
GCA_964254815.1_public_SRR14722098_metabat2_bin.9	Baeomycetales sp.	9	GCA_004764485.1_ASM476448v1	Elsinoe australis	Elsinoe	Elsinoaceae	Myriangiales	Dothideomycetes		Ascomycota		67.1035	6.35892e-11	5/10000	True
GCA_964254815.1_public_SRR14722098_metabat2_bin.9	Baeomycetales sp.	10	GCA_005382375.1_ASM538237v1	Elsinoe australis	Elsinoe	Elsinoaceae	Myriangiales	Dothideomycetes		Ascomycota		67.1035	7.42294e-11	5/10000	True
GCA_041722455.1_DLT08-010	Boletaceae sp. DLT08-010	1	GCA_038089655.1_NY796215-Imleria-badia	Imleria badia	Imleria	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		90.3154	0	700/10000	True
GCA_041722455.1_DLT08-010	Boletaceae sp. DLT08-010	2	GCA_015039435.1_Xerba1	Imleria badia	Imleria	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		90.2899	0	696/10000	True
GCA_041722455.1_DLT08-010	Boletaceae sp. DLT08-010	3	GCA_038093355.1_MICH10006-Boletus-calvinii	Boletus calvinii	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		85.6540	0	252/10000	True
GCA_041722455.1_DLT08-010	Boletaceae sp. DLT08-010	4	GCA_038092775.1_MICH10036-Boletus-rubescentipes	Boletus rubescentipes	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		83.8726	0	172/10000	True
GCA_041722455.1_DLT08-010	Boletaceae sp. DLT08-010	5	GCA_038094095.1_BD921Chile-Boletus-putidus	Boletus putidus	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		82.6309	0	132/10000	True
GCA_041722455.1_DLT08-010	Boletaceae sp. DLT08-010	6	GCA_038090955.1_MICH4995-Boletellus-intermedius	Xerocomellus intermedius	Xerocomellus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		82.5592	0	130/10000	True
GCA_041722455.1_DLT08-010	Boletaceae sp. DLT08-010	7	GCA_038090735.1_MICH5365-Porphyrellus-amylosporus	Xerocomellus amylosporus	Xerocomellus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		81.5088	6.28329e-310	104/10000	True
GCA_041722455.1_DLT08-010	Boletaceae sp. DLT08-010	8	GCA_038093415.1_MICH10003-Boletus-chrysenteron_var._subnudipes	Xerocomellus chrysenteron	Xerocomellus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		81.3708	2.50575e-296	101/10000	True
GCA_041722455.1_DLT08-010	Boletaceae sp. DLT08-010	9	GCA_038092515.1_MICH10057-Boletus-subparvulus	Boletus subparvulus	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		81.1803	6.63126e-281	97/10000	True
GCA_041722455.1_DLT08-010	Boletaceae sp. DLT08-010	10	GCA_038092655.1_MICH10045-Boletus-sensibilis_var._subviscidus	Boletus sensibilis	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		81.0820	5.67084e-280	95/10000	True
GCA_041722295.1_MAD-m10-Boletaceae	Boletaceae sp. KM206666	1	GCA_038091165.1_MICH24411-Boletus-pulcherrimus	Rubroboletus pulcherrimus	Rubroboletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		80.7742	2.67235e-263	89/10000	True
GCA_041722295.1_MAD-m10-Boletaceae	Boletaceae sp. KM206666	2	GCA_038092355.1_MICH10105-Ceriomyces-inedulis	Caloboletus inedulis	Caloboletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		80.6123	4.82483e-257	86/10000	True
GCA_041722295.1_MAD-m10-Boletaceae	Boletaceae sp. KM206666	3	GCA_025371055.2_ASM2537105v2	Neoboletus subvelutipes	Neoboletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		80.3874	1.35421e-250	82/10000	True
GCA_041722295.1_MAD-m10-Boletaceae	Boletaceae sp. KM206666	4	GCA_038090375.1_NY13528-Boletus-rubroflammeus	Boletus rubroflammeus	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		80.3874	5.9115e-238	82/10000	True
GCA_041722295.1_MAD-m10-Boletaceae	Boletaceae sp. KM206666	5	GCA_038090635.1_MICH61460-Boletus-satanas	Rubroboletus satanas	Rubroboletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		80.3874	2.66589e-238	82/10000	True
GCA_041722295.1_MAD-m10-Boletaceae	Boletaceae sp. KM206666	6	GCA_038092655.1_MICH10045-Boletus-sensibilis_var._subviscidus	Boletus sensibilis	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		80.3874	1.49589e-238	82/10000	True
GCA_041722295.1_MAD-m10-Boletaceae	Boletaceae sp. KM206666	7	GCA_038093015.1_MICH10020-Boletus-miniato-pallescens	Lanmaoa miniatopallescens	Lanmaoa	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		80.3874	1.8162e-246	82/10000	True
GCA_041722295.1_MAD-m10-Boletaceae	Boletaceae sp. KM206666	8	GCA_038092915.1_MICH10028-Boletus-pseudopeckii	Boletus pseudopeckii	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		80.3295	7.8238e-240	81/10000	True
GCA_041722295.1_MAD-m10-Boletaceae	Boletaceae sp. KM206666	9	GCA_003313155.1_ASM331315v1	Boletus sp. MG95	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		80.1512	1.09178e-227	78/10000	True
GCA_041722295.1_MAD-m10-Boletaceae	Boletaceae sp. KM206666	10	GCA_038093465.1_MICH10001-Boletus-bicolor_var._subreticulatus	Boletus bicolor	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		80.1512	7.41846e-223	78/10000	True
GCA_041722255.1_MAD-m38-Xerocomus-sp	Boletaceae sp. KM206700	1	GCA_041722135.1_MAD-m73-Boletellus-sp	Boletaceae sp. KM206735		Boletaceae	Boletales	Agaricomycetes		Basidiomycota		94.3736	0	1812/10000	True
GCA_041722255.1_MAD-m38-Xerocomus-sp	Boletaceae sp. KM206700	2	GCA_041722155.1_MAD-m63-Boletellus-sp	Boletaceae sp. KM206743		Boletaceae	Boletales	Agaricomycetes		Basidiomycota		92.6361	0	1192/10000	True
GCA_041722255.1_MAD-m38-Xerocomus-sp	Boletaceae sp. KM206700	3	GCA_041722055.1_MAD-m75-Boletellus-sp	Boletaceae sp. KM206733		Boletaceae	Boletales	Agaricomycetes		Basidiomycota		89.9364	0	643/10000	True
GCA_041722255.1_MAD-m38-Xerocomus-sp	Boletaceae sp. KM206700	4	GCA_038094515.1_BD639-Xerocomus-spinulosus	Xerocomus spinulosus	Xerocomus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		88.6460	0	483/10000	True
GCA_041722255.1_MAD-m38-Xerocomus-sp	Boletaceae sp. KM206700	5	GCA_038094075.1_BD886-Xerocomus-spinulosus	Xerocomus spinulosus	Xerocomus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		88.6177	0	480/10000	True
GCA_041722255.1_MAD-m38-Xerocomus-sp	Boletaceae sp. KM206700	6	GCA_041722175.1_MAD-m71-Xerocomus-sp	Boletaceae sp. KM206737		Boletaceae	Boletales	Agaricomycetes		Basidiomycota		84.3627	0	191/10000	True
GCA_041722255.1_MAD-m38-Xerocomus-sp	Boletaceae sp. KM206700	7	GCA_041722855.1_BD714-Boletellus	Boletellus sp. UT-M0000026	Boletellus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		80.2708	2.88312e-233	80/10000	True
GCA_041722255.1_MAD-m38-Xerocomus-sp	Boletaceae sp. KM206700	8	GCA_038094475.1_BD652b-Phylloporus-sp5	Phylloporus aff. rhodophaeus	Phylloporus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		79.5716	1.02473e-197	69/10000	True
GCA_041722255.1_MAD-m38-Xerocomus-sp	Boletaceae sp. KM206700	9	GCA_038094535.1_BD634-Tubosaeta-sp2	Tubosaeta aff. alveolata	Tubosaeta	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		78.9886	3.36291e-168	61/10000	True
GCA_041722255.1_MAD-m38-Xerocomus-sp	Boletaceae sp. KM206700	10	GCA_038093375.1_MICH10005-Boletus-brunneocitrinus	Xerocomus brunneocitrinus	Xerocomus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		78.5837	2.81981e-156	56/10000	True
GCA_041722215.1_MAD-m47-Boletaceae	Boletaceae sp. KM206711	1	GCA_041722195.1_MAD-m49-Boletaceae	Boletaceae sp. KM206713		Boletaceae	Boletales	Agaricomycetes		Basidiomycota		80.9307	3.13966e-265	92/10000	True
GCA_041722215.1_MAD-m47-Boletaceae	Boletaceae sp. KM206711	2	GCA_038090535.1_NY1034447-Tylopilus-alboater	Tylopilus alboater	Tylopilus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		78.8308	4.93035e-158	59/10000	True
GCA_041722215.1_MAD-m47-Boletaceae	Boletaceae sp. KM206711	3	GCA_038094095.1_BD921Chile-Boletus-putidus	Boletus putidus	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		77.6517	3.25417e-122	46/10000	True
GCA_041722215.1_MAD-m47-Boletaceae	Boletaceae sp. KM206711	4	GCA_038089655.1_NY796215-Imleria-badia	Imleria badia	Imleria	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		77.5475	1.13529e-117	45/10000	True
GCA_041722215.1_MAD-m47-Boletaceae	Boletaceae sp. KM206711	5	GCA_015039435.1_Xerba1	Imleria badia	Imleria	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		77.4410	7.68239e-115	44/10000	True
GCA_041722215.1_MAD-m47-Boletaceae	Boletaceae sp. KM206711	6	GCA_038090735.1_MICH5365-Porphyrellus-amylosporus	Xerocomellus amylosporus	Xerocomellus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		77.4410	1.94438e-114	44/10000	True
GCA_041722215.1_MAD-m47-Boletaceae	Boletaceae sp. KM206711	7	GCA_038093095.1_MICH10017-Boletus-insuetus	Boletus insuetus	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		77.4410	2.61744e-113	44/10000	True
GCA_041722215.1_MAD-m47-Boletaceae	Boletaceae sp. KM206711	8	GCA_038090955.1_MICH4995-Boletellus-intermedius	Xerocomellus intermedius	Xerocomellus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		77.3320	1.07595e-113	43/10000	True
GCA_041722215.1_MAD-m47-Boletaceae	Boletaceae sp. KM206711	9	GCA_038091295.1_MICH12343-Tylopilus-felleus_var._uliginosus	Tylopilus felleus	Tylopilus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		77.3320	7.73161e-112	43/10000	True
GCA_041722215.1_MAD-m47-Boletaceae	Boletaceae sp. KM206711	10	GCA_038092395.1_MICH10063-Boletus-variipes_var._fagicola	Boletus variipes	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		77.3320	7.37919e-110	43/10000	True
GCA_041722195.1_MAD-m49-Boletaceae	Boletaceae sp. KM206713	1	GCA_041722215.1_MAD-m47-Boletaceae	Boletaceae sp. KM206711		Boletaceae	Boletales	Agaricomycetes		Basidiomycota		80.9307	3.13966e-265	92/10000	True
GCA_041722195.1_MAD-m49-Boletaceae	Boletaceae sp. KM206713	2	GCA_038094095.1_BD921Chile-Boletus-putidus	Boletus putidus	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		76.9890	1.94155e-103	40/10000	True
GCA_041722195.1_MAD-m49-Boletaceae	Boletaceae sp. KM206713	3	GCA_038091165.1_MICH24411-Boletus-pulcherrimus	Rubroboletus pulcherrimus	Rubroboletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		75.9302	1.88416e-79	32/10000	True
GCA_041722195.1_MAD-m49-Boletaceae	Boletaceae sp. KM206713	4	GCA_038092655.1_MICH10045-Boletus-sensibilis_var._subviscidus	Boletus sensibilis	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		75.9302	7.035e-79	32/10000	True
GCA_041722195.1_MAD-m49-Boletaceae	Boletaceae sp. KM206713	5	GCA_038088975.1_TH9197-Xerocomus-cyaneibrunnescens	Xerocomus cyaneibrunnescens	Xerocomus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		75.7795	2.83157e-76	31/10000	True
GCA_041722195.1_MAD-m49-Boletaceae	Boletaceae sp. KM206713	6	GCA_038092355.1_MICH10105-Ceriomyces-inedulis	Caloboletus inedulis	Caloboletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		75.7795	3.4485e-78	31/10000	True
GCA_041722195.1_MAD-m49-Boletaceae	Boletaceae sp. KM206713	7	GCA_038093355.1_MICH10006-Boletus-calvinii	Boletus calvinii	Boletus	Boletaceae	Boletales	Agaricomycetes		Basidiomycota		75.7795	2.61747e-78	31/10000	True
